chain_id	default_p_at_l	r02_p_at_l
4f7a_A	0.18875502008032127	0.25100401606425704
1xv2_C	0.07296137339055794	0.0815450643776824
3ce8_A	0.4	0.14444444444444443
6ynw_d	0.12686567164179105	0.17164179104477612
8i4m_A	0.07450980392156863	0.1392156862745098
3ff9_A	0.13043478260869565	0.19130434782608696
5hmq_D	0.4372549019607843	0.4980392156862745
4wq0_A	0.06297229219143577	0.12090680100755667
3zof_B	0.2303370786516854	0.2696629213483146
3ma0_A	0.6261980830670927	0.6837060702875399
6ea9_A	0.07179487179487179	0.06153846153846154
8jup_A	0.2534722222222222	0.3298611111111111
6j79_A	0.31176470588235294	0.307843137254902
3qwa_B	0.3885542168674699	0.4367469879518072
4euk_A	0.4485294117647059	0.5514705882352942
3t5s_A	0.35051546391752575	0.36082474226804123
4bf4_B	0.06297229219143577	0.12090680100755667
4dw4_B	0.0736196319018405	0.03067484662576687
8pt7_A	0.03357314148681055	0.05755395683453238
1exk_A	0.17721518987341772	0.0
7d9f_A	0.16470588235294117	0.1843137254901961
2i7h_A	0.1657754010695187	0.27807486631016043
7dck_A	0.45528455284552843	0.540650406504065
1psj_A	0.024193548387096774	0.03225806451612903
8bmw_H	0.02181818181818182	0.05818181818181818
3zq9_A	0.3588235294117647	0.37058823529411766
6qwt_A	0.044585987261146494	0.08917197452229299
1z2i_A	0.10571428571428572	0.12857142857142856
6kvr_A	0.21568627450980393	0.21764705882352942
6xji_C	0.40344827586206894	0.46551724137931033
6iw6_A	0.1050228310502283	0.13013698630136986
4rw0_A	0.5380434782608695	0.5815217391304348
5eik_A	0.05128205128205128	0.03418803418803419
5u23_D	0.3633879781420765	0.35792349726775957
4v3g_A	0.41515151515151516	0.40606060606060607
4exn_A	0.05232558139534884	0.040697674418604654
7q2y_A	0.24129930394431554	0.271461716937355
5mmi_E	0.06132075471698113	0.06132075471698113
6tqp_A	0.11267605633802817	0.09154929577464789
3wso_A	0.2777777777777778	0.15873015873015872
3o4j_C	0.4235294117647059	0.4647058823529412
1u17_A	0.043243243243243246	0.04864864864864865
2hzq_A	0.07228915662650602	0.21084337349397592
4z8n_A	0.0738255033557047	0.08053691275167785
4h6a_A	0.11855670103092783	0.08247422680412371
3f46_A	0.28695652173913044	0.28405797101449276
2yww_B	0.13380281690140844	0.19014084507042253
1mow_A	0.1935483870967742	0.18951612903225806
4n7t_A	0.15920398009950248	0.23383084577114427
6blk_C	0.6329113924050633	0.6329113924050633
8khq_A	0.10392156862745099	0.1980392156862745
6ixj_A	0.5418326693227091	0.5896414342629482
4yec_A	0.40476190476190477	0.40476190476190477
3da8_A	0.41784037558685444	0.48826291079812206
6e6b_A	0.3843137254901961	0.45294117647058824
7ram_A	0.07450980392156863	0.050980392156862744
4dws_A	0.28823529411764703	0.29215686274509806
4ixj_B	0.09649122807017543	0.11842105263157894
3fac_A	0.13761467889908258	0.1651376146788991
7lvy_A	0.382830626450116	0.40835266821345706
7c2o_A	0.43561643835616437	0.4657534246575342
3oyv_A	0.09577464788732394	0.08450704225352113
5j1d_A	0.02680965147453083	0.032171581769437
2n56_A	0.375	0.41346153846153844
7apd_B	0.22491349480968859	0.20761245674740483
1iw1_A	0.05188679245283019	0.05188679245283019
7qoo_N	0.059375	0.0875
2n6e_A	0.07272727272727272	0.10909090909090909
5unl_A	0.5378787878787878	0.5871212121212122
3dr7_A	0.35597826086956524	0.4048913043478261
8i28_A	0.33134328358208953	0.3492537313432836
6y6p_A	0.07580174927113703	0.09037900874635568
8fx9_A	0.2647058823529412	0.3411764705882353
3hdi_A	0.19806763285024154	0.26570048309178745
5hz2_A	0.47680412371134023	0.4845360824742268
3jyy_B	0.22556390977443608	0.2669172932330827
4b9g_A	0.3013698630136986	0.4315068493150685
8bry_A	0.2912371134020619	0.36082474226804123
8adn_J	0.09326424870466321	0.11917098445595854
8bx8_O	0.25833333333333336	0.175
1jli_A	0.07142857142857142	0.05357142857142857
3n3a_C	0.549618320610687	0.42748091603053434
1m3e_B	0.226215644820296	0.39323467230443976
2dvn_A	0.20430107526881722	0.27956989247311825
6es4_A	0.3285024154589372	0.2898550724637681
3ukn_B	0.35353535353535354	0.41414141414141414
7ji4_A	0.576	0.632
8adn_I	0.11330049261083744	0.09852216748768473
3ewl_A	0.427536231884058	0.4927536231884058
2hjs_A	0.33532934131736525	0.3502994011976048
7do5_G	0.6090225563909775	0.6428571428571429
1wj6_A	0.32673267326732675	0.25742574257425743
3t3w_F	0.3346774193548387	0.4032258064516129
5xth_w	0.23125	0.2625
2d0p_B	0.45454545454545453	0.20909090909090908
7z18_G	0.0226628895184136	0.039660056657223795
7dzz_B	0.31343283582089554	0.4141791044776119
6a51_B	0.16455696202531644	0.13291139240506328
2hth_B	0.17054263565891473	0.3023255813953488
1xgv_A	0.15813953488372093	0.1744186046511628
5lf2_A	0.18211920529801323	0.3443708609271523
1wwm_A	0.08333333333333333	0.06111111111111111
6h25_E	0.04878048780487805	0.09059233449477352
3kws_A	0.5886792452830188	0.630188679245283
6caf_A	0.4340277777777778	0.4236111111111111
7o7j_A	0.23641304347826086	0.27445652173913043
7u5s_B	0.2647058823529412	0.3176470588235294
6vh5_D	0.35815602836879434	0.4148936170212766
7ryp_A	0.024024024024024024	0.11711711711711711
6cj7_A	0.04481792717086835	0.06162464985994398
1jrm_A	0.17307692307692307	0.28846153846153844
7ehi_A	0.3156862745098039	0.34509803921568627
6zjy_M	0.11777301927194861	0.11134903640256959
3k53_D	0.32222222222222224	0.34444444444444444
8fef_I	0.05138339920948617	0.13043478260869565
1nfd_E	0.5707547169811321	0.5754716981132075
7mq8_LN	0.4196078431372549	0.48627450980392156
3o46_A	0.2619047619047619	0.40476190476190477
5dxf_B	0.5128205128205128	0.5641025641025641
4gyt_A	0.11299435028248588	0.096045197740113
5xfm_A	0.24901960784313726	0.2607843137254902
3eey_A	0.6410256410256411	0.7128205128205128
5tqj_A	0.43548387096774194	0.5403225806451613
4wec_A	0.5736434108527132	0.624031007751938
5b4x_A	0.3803921568627451	0.4176470588235294
7cys_A	0.12064965197215777	0.22273781902552203
4i72_A	0.31097560975609756	0.3445121951219512
6g2d_C	0.20784313725490197	0.2647058823529412
7rt0_A	0.24155844155844156	0.3194805194805195
3g23_A	0.46296296296296297	0.5518518518518518
2q0y_A	0.39869281045751637	0.477124183006536
6a8k_A	0.25	0.26229508196721313
8dv0_A	0.375	0.421875
2dm4_A	0.5555555555555556	0.5740740740740741
6bev_B	0.40350877192982454	0.43859649122807015
1vkw_A	0.22119815668202766	0.22580645161290322
1dd1_B	0.12048192771084337	0.13253012048192772
6z3o_AAA	0.3089887640449438	0.33707865168539325
2k36_A	0.04697986577181208	0.0738255033557047
3tm1_A	0.14986376021798364	0.16076294277929154
1lw1_A	0.12	0.08
4zr1_B	0.04363636363636364	0.06545454545454546
4gn2_A	0.17916666666666667	0.15
4hac_A	0.22115384615384615	0.2724358974358974
2dki_A	0.21176470588235294	0.28823529411764703
4hlq_C	0.12099644128113879	0.10320284697508897
7vcf_I	0.14325068870523416	0.09641873278236915
7qho_U	0.12337662337662338	0.18181818181818182
3mwb_A	0.41830065359477125	0.42483660130718953
6kih_A	0.57	0.6275
6fc0_A	0.13020833333333334	0.08854166666666667
2ker_A	0.19230769230769232	0.1794871794871795
2jqn_A	0.1724137931034483	0.20689655172413793
2qpd_A	0.17058823529411765	0.21372549019607842
7e76_A	0.2372549019607843	0.23137254901960785
2o16_B	0.2962962962962963	0.362962962962963
6iuc_A	0.38636363636363635	0.4431818181818182
7kn8_B	0.35490196078431374	0.35294117647058826
2h56_A	0.14678899082568808	0.14220183486238533
2ag5_A	0.5691056910569106	0.6300813008130082
7ud5_N	0.3907103825136612	0.42896174863387976
7p12_A	0.25	0.28804347826086957
1zpv_C	0.4318181818181818	0.4659090909090909
6xm1_C	0.2	0.23529411764705882
8sw0_A	0.1627450980392157	0.20784313725490197
2eig_A	0.21739130434782608	0.21304347826086956
3bbh_A	0.06862745098039216	0.029411764705882353
1tlk_A	0.5728155339805825	0.6310679611650486
2fvk_A	0.27058823529411763	0.26666666666666666
5lwx_A	0.3137254901960784	0.37254901960784315
4h83_F	0.45108695652173914	0.453804347826087
5euh_C	0.4014084507042254	0.4507042253521127
3czq_A	0.2673611111111111	0.2986111111111111
3nfw_B	0.2802197802197802	0.25274725274725274
2kkq_A	0.6293103448275862	0.6982758620689655
4ry9_A	0.5925925925925926	0.6498316498316499
5cr4_B	0.19911504424778761	0.3141592920353982
8b0u_C	0.2631578947368421	0.3026315789473684
1am4_C	0.03015075376884422	0.035175879396984924
4q5n_A	0.2409090909090909	0.3
2vca_A	0.3352941176470588	0.40588235294117647
1t0p_B	0.5465116279069767	0.5348837209302325
6akj_B	0.10909090909090909	0.11818181818181818
4x7v_A	0.503968253968254	0.5753968253968254
4ohc_D	0.36444444444444446	0.41333333333333333
4xcm_B	0.27522935779816515	0.3532110091743119
2csp_A	0.34615384615384615	0.4076923076923077
6wti_A	0.14313725490196078	0.15490196078431373
6jph_A	0.23333333333333334	0.2823529411764706
4ipu_A	0.072992700729927	0.10948905109489052
8esv_A	0.2040358744394619	0.25112107623318386
6kxf_A	0.2630272952853598	0.27543424317617865
5l3w_A	0.40404040404040403	0.41414141414141414
5jmb_A	0.17582417582417584	0.1978021978021978
4ztc_A	0.2987012987012987	0.37402597402597404
5c7t_A	0.3021978021978022	0.3516483516483517
3mpg_A	0.32629107981220656	0.3568075117370892
3e8w_A	0.0958904109589041	0.1141552511415525
3n9x_A	0.18181818181818182	0.2887700534759358
8ee7_A	0.2236842105263158	0.21929824561403508
3oir_B	0.5546875	0.6328125
1wiw_B	0.12367491166077739	0.08480565371024736
2guj_B	0.145985401459854	0.3284671532846715
4ped_A	0.14728682170542637	0.2248062015503876
8sy3_A	0.05741626794258373	0.10526315789473684
5kkp_A	0.07662082514734773	0.0825147347740668
3wj7_A	0.5212121212121212	0.5878787878787879
7ylw_A	0.06862745098039216	0.0803921568627451
5dax_A	0.28125	0.40625
4qxz_A	0.18493150684931506	0.2054794520547945
6ue2_D	0.10980392156862745	0.15294117647058825
3hsi_B	0.2394678492239468	0.3348115299334812
8uhb_A	0.13924050632911392	0.15822784810126583
1ou0_B	0.32124352331606215	0.33678756476683935
5nkm_E	0.09971509971509972	0.1168091168091168
3a3k_B	0.40093240093240096	0.46153846153846156
7v9a_I	0.291044776119403	0.26119402985074625
4ibn_A	0.3933649289099526	0.46919431279620855
6shu_A	0.5822784810126582	0.5981012658227848
2xf1_A	0.11475409836065574	0.1557377049180328
5xr2_C	0.33220338983050846	0.4101694915254237
5d1o_A	0.06933333333333333	0.112
5dgo_A	0.19607843137254902	0.20392156862745098
2ki7_A	0.18018018018018017	0.24324324324324326
2g5x_A	0.0811965811965812	0.05555555555555555
6s3k_A	0.09803921568627451	0.12352941176470589
3g8z_A	0.3333333333333333	0.3875968992248062
3hgi_A	0.25193798449612403	0.29069767441860467
1vlj_B	0.36	0.34
2cfc_A	0.588	0.636
2cu2_A	0.34626865671641793	0.33432835820895523
6lad_A	0.3553299492385787	0.350253807106599
5ig9_A	0.30094043887147337	0.34169278996865204
1f56_B	0.37362637362637363	0.4725274725274725
3wl1_A	0.370757180156658	0.4516971279373368
4qan_A	0.06493506493506493	0.13246753246753246
7bgl_k	0.12091503267973856	0.14052287581699346
8a22_Xd	0.4019370460048426	0.4358353510895884
7eei_A	0.03725490196078431	0.047058823529411764
4jn3_B	0.15659955257270694	0.25279642058165547
6xod_B	0.13855421686746988	0.1144578313253012
1j1b_B	0.25	0.3269230769230769
1s6d_A	0.1262135922330097	0.1650485436893204
5by3_A	0.2725490196078431	0.3058823529411765
5gij_B	0.7549019607843137	0.7647058823529411
2qyh_B	0.29844961240310075	0.39147286821705424
5eke_C	0.41368078175895767	0.495114006514658
3vpb_B	0.40425531914893614	0.4219858156028369
6zk8_A	0.4146341463414634	0.4585365853658537
1xtz_A	0.3048780487804878	0.3170731707317073
5zme_A	0.19607843137254902	0.22156862745098038
6s7o_G	0.3746958637469586	0.34549878345498786
1vi4_A	0.3395061728395062	0.3888888888888889
2enx_A	0.24838709677419354	0.29354838709677417
1wls_A	0.47865853658536583	0.5182926829268293
2ixs_A	0.15047021943573669	0.21316614420062696
6wqm_D	0.199288256227758	0.23843416370106763
8j07_Z	0.10747663551401869	0.1261682242990654
4i3x_A	0.17436974789915966	0.26260504201680673
3ne8_A	0.4424778761061947	0.4690265486725664
5fr7_B	0.0410958904109589	0.0273972602739726
8kc7_A	0.32019704433497537	0.3448275862068966
1rrv_A	0.4339152119700748	0.5261845386533666
8uhf_B	0.1111111111111111	0.1717171717171717
5x5u_A	0.19957983193277312	0.26260504201680673
7r49_B	0.12396694214876033	0.23140495867768596
6oyc_B	0.34901960784313724	0.37254901960784315
3en9_A	0.33137254901960783	0.39215686274509803
7pmn_L	0.5894736842105263	0.608421052631579
6ct6_B	0.3504531722054381	0.4259818731117825
1yv1_A	0.22277227722772278	0.297029702970297
8fyc_K	0.3353658536585366	0.42073170731707316
3nyf_A	0.2230971128608924	0.31758530183727035
2n4o_A	0.11578947368421053	0.14736842105263157
4bo4_C	0.5215686274509804	0.6196078431372549
4rpo_A	0.4657534246575342	0.5388127853881278
2fgr_A	0.3132530120481928	0.3825301204819277
5xyn_D	0.03414634146341464	0.02926829268292683
4h15_A	0.5517241379310345	0.5900383141762452
2xfa_A	0.14685314685314685	0.14685314685314685
5xbc_B	0.13559322033898305	0.1271186440677966
5whz_H	0.3548387096774194	0.31378299120234604
5z0q_B	0.34300791556728233	0.37994722955145116
4ca9_A	0.14285714285714285	0.17346938775510204
7jw6_A	0.23008849557522124	0.24336283185840707
6b3x_A	0.5045871559633027	0.5229357798165137
8esq_K	0.11155378486055777	0.06772908366533864
1zp6_A	0.4659090909090909	0.5
2pz1_A	0.13480392156862744	0.17647058823529413
5caj_A	0.022988505747126436	0.04597701149425287
6hrg_A	0.4206008583690987	0.5064377682403434
1x9l_A	0.37583892617449666	0.40268456375838924
6zhh_D	0.11568627450980393	0.13529411764705881
3b2r_B	0.16376306620209058	0.18118466898954705
8a1c_A	0.04318936877076412	0.16279069767441862
8ajx_A	0.12083333333333333	0.26666666666666666
2qjo_B	0.375	0.38095238095238093
2h3h_A	0.6230031948881789	0.65814696485623
5v50_F	0.036231884057971016	0.2391304347826087
3nra_B	0.41414141414141414	0.44191919191919193
2g3w_A	0.25139664804469275	0.21787709497206703
1urr_A	0.3917525773195876	0.5051546391752577
7uny_D	0.09157509157509157	0.10256410256410256
1mk0_A	0.29896907216494845	0.38144329896907214
5njx_A	0.38256658595641646	0.4745762711864407
2ako_A	0.26556016597510373	0.45228215767634855
6le3_G	0.5645161290322581	0.6169354838709677
5i20_E	0.12714776632302405	0.2508591065292096
3ueb_E	0.19230769230769232	0.27884615384615385
7o8c_A	0.17450980392156862	0.22549019607843138
7z1x_D	0.05370843989769821	0.05115089514066496
4qv2_B	0.10869565217391304	0.062111801242236024
3a4a_A	0.23529411764705882	0.2725490196078431
4ry0_A	0.6167247386759582	0.6759581881533101
4wmx_A	0.23529411764705882	0.2803921568627451
1n5q_A	0.42857142857142855	0.4642857142857143
6t76_A	0.49038461538461536	0.5096153846153846
4k29_A	0.3643122676579926	0.4163568773234201
5ncr_B	0.23563218390804597	0.3563218390804598
5wdu_W	0.45739910313901344	0.42152466367713004
1jd1_A	0.42063492063492064	0.5396825396825397
4q6j_B	0.41700404858299595	0.46963562753036436
8bh9_A	0.19607843137254902	0.22941176470588234
5xtg_B	0.5278969957081545	0.6437768240343348
6qvf_B	0.046242774566473986	0.06936416184971098
6qp1_B	0.3793969849246231	0.43467336683417085
7vag_A	0.0784313725490196	0.08823529411764706
5xgc_A	0.49471458773784355	0.547568710359408
5ed7_A	0.015873015873015872	0.027777777777777776
5wq0_D	0.5968992248062015	0.6356589147286822
3t90_A	0.4217687074829932	0.46258503401360546
3w0l_B	0.32941176470588235	0.37254901960784315
1sjg_A	0.13392857142857142	0.26785714285714285
7ddy_B	0.565	0.625
6z03_A	0.07254901960784314	0.10392156862745099
1doa_B	0.415	0.34
5bjx_B	0.48823529411764705	0.5176470588235295
2isn_A	0.22658610271903323	0.3595166163141994
1hqi_A	0.17777777777777778	0.16666666666666666
4myb_A	0.4377880184331797	0.47465437788018433
5bv9_A	0.15294117647058825	0.13725490196078433
2wbn_A	0.07865168539325842	0.2808988764044944
5jig_A	0.1864406779661017	0.2033898305084746
2xri_A	0.3155339805825243	0.45145631067961167
4q56_A	0.13861386138613863	0.1782178217821782
3eat_X	0.2158273381294964	0.2805755395683453
4o8v_A	0.381294964028777	0.43884892086330934
1jhd_A	0.18181818181818182	0.21464646464646464
4d0k_A	0.3768996960486322	0.43465045592705165
6a8w_A	0.1450381679389313	0.21374045801526717
1stz_A	0.1609907120743034	0.18575851393188855
7z15_I	0.35177865612648224	0.45849802371541504
3zha_A	0.02631578947368421	0.039473684210526314
5jz9_A	0.5880281690140845	0.6619718309859155
3q95_B	0.039525691699604744	0.02766798418972332
6lyx_B	0.45901639344262296	0.5245901639344263
5b57_C	0.34615384615384615	0.4076923076923077
4jxu_A	0.1625441696113074	0.23674911660777384
6hnj_A	0.4983164983164983	0.5925925925925926
5dmp_A	0.023668639053254437	0.011834319526627219
5w5a_B	0.39823008849557523	0.4823008849557522
6ty4_A	0.16666666666666666	0.2235294117647059
5eqn_A	0.05555555555555555	0.24074074074074073
4jwj_A	0.13989637305699482	0.13471502590673576
1sb6_A	0.359375	0.40625
4b5n_A	0.423728813559322	0.4887005649717514
3ami_A	0.1990521327014218	0.2796208530805687
8ciw_A	0.14705882352941177	0.24313725490196078
7t3s_A	0.36666666666666664	0.36666666666666664
8d8y_A	0.4355400696864111	0.5261324041811847
7jrl_A	0.3544857768052516	0.39606126914660833
3zyj_A	0.7095959595959596	0.6843434343434344
1f6f_A	0.060109289617486336	0.08196721311475409
3qwn_J	0.21634615384615385	0.1971153846153846
7k1w_F	0.12121212121212122	0.13203463203463203
4i2x_E	0.4426751592356688	0.5063694267515924
2f4m_A	0.06779661016949153	0.04745762711864407
5nfi_B	0.3104693140794224	0.37906137184115524
6j3g_A	0.24150943396226415	0.20754716981132076
5h5v_C	0.047752808988764044	0.09269662921348315
6ofs_A	0.15490196078431373	0.2
1nsl_C	0.4	0.5166666666666667
8hxc_A	0.18407960199004975	0.14427860696517414
6qpi_A	0.017316017316017316	0.017316017316017316
6kko_C	0.5354330708661418	0.5669291338582677
6wgr_C	0.18076923076923077	0.18461538461538463
7m7h_B	0.2235294117647059	0.25098039215686274
6urg_A	0.12156862745098039	0.17450980392156862
4mc7_A	0.06060606060606061	0.11019283746556474
6n3h_A	0.5	0.5296052631578947
1o96_A	0.31417624521072796	0.36398467432950193
5jir_A	0.24939467312348668	0.29539951573849876
6idy_A	0.4489311163895487	0.39429928741092635
4aqh_B	0.03655352480417755	0.04960835509138381
4yn3_A	0.25098039215686274	0.2784313725490196
2ptt_A	0.5631067961165048	0.5825242718446602
1hh2_P	0.19476744186046513	0.20930232558139536
1row_A	0.5046728971962616	0.5233644859813084
6mca_A	0.26956521739130435	0.3
3odt_A	0.5	0.543918918918919
2p6z_A	0.08928571428571429	0.08928571428571429
3mx3_A	0.17872340425531916	0.2404255319148936
3pzk_A	0.36065573770491804	0.42213114754098363
3ld9_A	0.32085561497326204	0.39037433155080214
3fni_A	0.6103896103896104	0.6038961038961039
3r0x_A	0.2328767123287671	0.24885844748858446
2ka5_A	0.536	0.56
1u7z_C	0.4840182648401826	0.5205479452054794
1rfe_A	0.2125	0.35
2o2t_A	0.26126126126126126	0.25225225225225223
6ui4_A	0.09607843137254903	0.09411764705882353
4z2c_C	0.14646464646464646	0.19696969696969696
6nzx_A	0.17105263157894737	0.21052631578947367
7wua_A	0.37254901960784315	0.42745098039215684
7c3f_S	0.12280701754385964	0.17543859649122806
2ql3_A	0.5707317073170731	0.6390243902439025
3w8w_B	0.15184381778741865	0.2841648590021692
8asi_B	0.11316397228637413	0.13625866050808313
7vmw_A	0.11486486486486487	0.11148648648648649
3fxq_A	0.4527027027027027	0.5236486486486487
3ham_A	0.19063545150501673	0.25752508361204013
1m1y_P	0.3944636678200692	0.4117647058823529
4dwz_C	0.29739776951672864	0.31226765799256506
7qbk_A	0.1936619718309859	0.20422535211267606
4n0i_A	0.2222222222222222	0.24444444444444444
3f5d_A	0.45077720207253885	0.49740932642487046
5bow_A	0.152317880794702	0.19205298013245034
7xpw_A	0.4645669291338583	0.5196850393700787
7etj_M	0.053418803418803416	0.057692307692307696
6dao_A	0.40797546012269936	0.4601226993865031
7qla_C	0.07482993197278912	0.07482993197278912
1mzj_A	0.3532934131736527	0.4251497005988024
1iyu_A	0.21518987341772153	0.3924050632911392
7nii_D	0.0784313725490196	0.16862745098039217
3h0u_A	0.34532374100719426	0.3489208633093525
4dn9_A	0.5306122448979592	0.6122448979591837
4yed_D	0.3843137254901961	0.47058823529411764
3cei_A	0.11737089201877934	0.08450704225352113
5fo4_B	0.12302839116719243	0.0946372239747634
6xbq_A	0.3125	0.3611111111111111
5ktk_A	0.4424778761061947	0.48672566371681414
1vjx_A	0.31543624161073824	0.3959731543624161
6ibb_A	0.12956810631229235	0.18604651162790697
6tmk_d1	0.17482517482517482	0.2097902097902098
6x1l_A	0.34615384615384615	0.3730769230769231
7ytw_A	0.0611439842209073	0.07889546351084813
4p98_A	0.5233333333333333	0.5366666666666666
8ako_B	0.0975609756097561	0.10975609756097561
6wu1_A	0.14314928425357873	0.19631901840490798
7joo_C	0.11926605504587157	0.05504587155963303
1r1m_A	0.40714285714285714	0.4714285714285714
4gi5_B	0.42528735632183906	0.4061302681992337
5e7t_H	0.41040462427745666	0.4682080924855491
4ac1_X	0.42402826855123676	0.4628975265017668
3tyw_D	0.06516290726817042	0.12030075187969924
3nqn_A	0.2052980132450331	0.26490066225165565
6eld_A	0.40186915887850466	0.4392523364485981
7ehg_E	0.6176470588235294	0.5735294117647058
7l32_B	0.17687074829931973	0.23809523809523808
7w6x_A	0.1342281879194631	0.1767337807606264
7qs3_A	0.23316062176165803	0.34196891191709844
5aoh_A	0.2	0.2339622641509434
2gh9_A	0.30158730158730157	0.36507936507936506
2evv_B	0.23076923076923078	0.31868131868131866
7xpi_A	0.3305785123966942	0.36363636363636365
7esg_A	0.2196078431372549	0.23529411764705882
7yw1_A	0.06274509803921569	0.07058823529411765
3oxh_A	0.250996015936255	0.3107569721115538
5d74_B	0.10683760683760683	0.2606837606837607
3rbm_B	0.04419889502762431	0.08287292817679558
2w59_A	0.413953488372093	0.5255813953488372
2czv_D	0.1092436974789916	0.11764705882352941
6wkk_G	0.03333333333333333	0.03333333333333333
5ovw_A	0.363265306122449	0.4530612244897959
4mzy_A	0.1337448559670782	0.13580246913580246
3qpb_C	0.2755905511811024	0.4015748031496063
8fkr_SO	0.06840390879478828	0.04234527687296417
1c3a_A	0.15555555555555556	0.15555555555555556
2dfh_A	0.3755656108597285	0.4072398190045249
5c2y_A	0.10674157303370786	0.11235955056179775
6i9w_A	0.5675675675675675	0.6447876447876448
2zwv_A	0.5067024128686327	0.5227882037533512
6j2y_A	0.03723404255319149	0.03723404255319149
4lcv_B	0.09923664122137404	0.09923664122137404
4umv_A	0.1588235294117647	0.17647058823529413
6vtg_A	0.07352941176470588	0.09411764705882353
4pne_B	0.5147058823529411	0.6029411764705882
2vx5_A	0.37329700272479566	0.4250681198910082
2gm8_D	0.06451612903225806	0.09216589861751152
5wdd_B	0.05660377358490566	0.1069182389937107
3u07_C	0.12781954887218044	0.20300751879699247
8gta_A	0.09328358208955224	0.1828358208955224
5uxa_A	0.18604651162790697	0.27906976744186046
7oqy_E	0.13186813186813187	0.16483516483516483
7chk_C	0.04186046511627907	0.07906976744186046
8ecp_A	0.5353535353535354	0.494949494949495
5z5m_A	0.2087912087912088	0.2857142857142857
6lci_A	0.08641975308641975	0.16049382716049382
2zom_C	0.3394495412844037	0.5045871559633027
8gsu_B	0.11038961038961038	0.11688311688311688
6t2r_AAA	0.18548387096774194	0.32661290322580644
8hqr_A	0.4606741573033708	0.47191011235955055
7b2n_E	0.3963963963963964	0.43843843843843844
6shl_C	0.04980842911877394	0.14559386973180077
2ixp_B	0.0379746835443038	0.02531645569620253
8i9z_CF	0.08979591836734693	0.1836734693877551
2v30_A	0.3053435114503817	0.3015267175572519
1qa7_B	0.22119815668202766	0.2764976958525346
3exn_A	0.4675324675324675	0.5194805194805194
7pqa_AAA	0.20363636363636364	0.2545454545454545
1pn4_D	0.21245421245421245	0.30036630036630035
2z8g_A	0.23921568627450981	0.307843137254902
8hm5_B	0.49056603773584906	0.5723270440251572
3a79_B	0.6058823529411764	0.615686274509804
4nk4_A	0.5348837209302325	0.6395348837209303
8j9h_V2	0.3022222222222222	0.31555555555555553
4zoh_B	0.12043795620437957	0.23722627737226276
7r3w_D	0.2613240418118467	0.3554006968641115
2xqo_A	0.12857142857142856	0.19523809523809524
6kty_A	0.06818181818181818	0.10795454545454546
3pnr_B	0.5116279069767442	0.5426356589147286
2r9y_A	0.03561643835616438	0.07397260273972603
5iuy_C	0.30376940133037694	0.4611973392461197
5kbf_A	0.43617021276595747	0.49645390070921985
1wdt_A	0.25098039215686274	0.3156862745098039
3b2z_F	0.2525597269624573	0.2764505119453925
3ggg_D	0.40955631399317405	0.4334470989761092
1esc_A	0.3741721854304636	0.48013245033112584
5tzb_C	0.13802816901408452	0.11267605633802817
1rh9_A	0.41621621621621624	0.44054054054054054
3a56_A	0.13120567375886524	0.16666666666666666
8eno_E	0.10483870967741936	0.08870967741935484
4bq4_A	0.14313725490196078	0.2
2f4i_B	0.06179775280898876	0.07303370786516854
2mqc_A	0.12380952380952381	0.08571428571428572
4p3l_A	0.20132013201320131	0.3069306930693069
2plr_A	0.39622641509433965	0.4669811320754717
1ysj_A	0.2646239554317549	0.3649025069637883
6s6y_C	0.1509433962264151	0.12452830188679245
1v9w_A	0.49230769230769234	0.5307692307692308
2q4e_B	0.4114285714285714	0.4142857142857143
5mgy_H	0.09177215189873418	0.11708860759493671
5ac3_A	0.2612244897959184	0.2897959183673469
2nzo_A	0.3153153153153153	0.3063063063063063
1ygy_A	0.396078431372549	0.41568627450980394
7rkt_A	0.0752212389380531	0.11946902654867257
5udz_A	0.20863309352517986	0.2589928057553957
8tzl_E	0.21714285714285714	0.2857142857142857
4yrc_A	0.1026252983293556	0.12171837708830549
2lt5_A	0.03333333333333333	0.10833333333333334
1hdc_A	0.5928853754940712	0.6403162055335968
4uos_A	0.0851063829787234	0.10638297872340426
3ndp_A	0.4158878504672897	0.4485981308411215
2vd8_A	0.4005167958656331	0.37209302325581395
2qnk_A	0.493006993006993	0.5244755244755245
6hpd_A	0.4	0.43333333333333335
6zj5_AAA	0.3149171270718232	0.3867403314917127
5o3z_F	0.5752895752895753	0.6216216216216216
8j07_d2	0.35294117647058826	0.37450980392156863
3osd_A	0.23484848484848486	0.3712121212121212
7bow_A	0.01818181818181818	0.01818181818181818
5wth_C	0.06097560975609756	0.06097560975609756
2axo_A	0.36936936936936937	0.46846846846846846
6thh_C	0.11960784313725491	0.13333333333333333
8dzv_A	0.5319148936170213	0.5659574468085107
2h0v_A	0.4208955223880597	0.44477611940298506
8glv_Do	0.396078431372549	0.47843137254901963
4n30_A	0.32967032967032966	0.4175824175824176
5zzj_A	0.10196078431372549	0.10784313725490197
5u4z_A	0.03867403314917127	0.055248618784530384
5xgv_A	0.30585683297180044	0.37310195227765725
6fv4_B	0.3194805194805195	0.36363636363636365
4k3w_A	0.37358490566037733	0.38113207547169814
2w5e_A	0.2654320987654321	0.3395061728395062
2dku_A	0.5339805825242718	0.5825242718446602
1wa9_B	0.2225705329153605	0.2601880877742947
